point[#],X[0.0-1.0],P[kbar],T[°C],phase,mode[mol%],mode[wt%],log10(fO2),log10(dQFM),aH2O,aSiO2,aTiO2,aAl2O3,aMgO,aFeO,density[kg/m3],volume[cm3/mol],heatCapacity[J/K],alpha[1/K],Entropy[J/K],Enthalpy[J],Vp[km/s],Vs[km/s],Vp_S[km/s],Vs_S[km/s],BulkMod[GPa],ShearMod[GPa],SiO2[mol%],Al2O3[mol%],CaO[mol%],MgO[mol%],FeO[mol%],K2O[mol%],Na2O[mol%],TiO2[mol%],O[mol%],Cr2O3[mol%],H2O[mol%],SiO2[wt%],Al2O3[wt%],CaO[wt%],MgO[wt%],FeO[wt%],K2O[wt%],Na2O[wt%],TiO2[wt%],O[wt%],Cr2O3[wt%],H2O[wt%],heatCapacity[kJ/K]
39,1.0,1.9272727272727272,890.0000000000001,ol,0.6346175714686231,0.6960843252683657,-,-,-,-,-,-,-,-,4076.0466320397445,47.146979901458366,,3.712539636812828e-5,0.3639735170852344,-1458.5515447378366,6.428696409810183,3.379390988328591,-,-,106.38927191702032,46.54960790144952,33.33333333333333,0.0,0.19203237751353686,12.1667837760311,54.30785051312203,0.0,0.0,0.0,0.0,0.0,0.0,31.263449996485143,0.0,0.16811663796681225,7.654363251760886,60.91407011378717,0.0,0.0,0.0,0.0,0.0,0.0,0.19074791333569582
39,1.0,1.9272727272727272,890.0000000000001,cpx,1.2244643940878335,1.257129155313632,-,-,-,-,-,-,-,-,3459.684413561897,68.33351100848488,,3.933785435063636e-5,0.46654532410250354,-2665.787235515675,6.814542115506723,3.6942821657200575,-,-,97.70502807894181,47.216806655481946,50.71401794595724,0.5930404368754718,17.02032828380369,7.859135505622074,19.976234532908705,0.050000826253558554,2.160031752600738,0.2726107401626543,1.3545999758158833,0.0,0.0,50.81620169197527,1.0084593339560004,15.919161677219545,5.282312363822409,23.93782330169998,0.07855472995221825,2.23283156697743,0.3631828014516202,0.3614725329455434,0.0,0.0,0.2594597018223238
39,1.0,1.9272727272727272,890.0000000000001,liq,96.06949917306204,95.68329048270766,-,-,-,-,-,-,-,-,2291.599793539875,64.38038672822447,,0.00023412785100357578,0.377685066611178,-1942.3787543331803,2.4656652887466275,2.3919047775288266e-9,-,-,13.931793127268055,1.3110720136654575e-17,64.09561610112313,7.392865673792137,2.6716943388685457,0.9673355731610536,4.5879916497429685,0.8569097558760359,5.681107068921362,0.21638008319989746,0.15902869992667723,0.0,13.371071055388187,66.20421936327055,12.958957353538736,2.575859636323864,0.6702080249696779,5.667307922619972,1.387756942562963,6.053575520710888,0.2971548057073896,0.043744444893831544,0.0,4.141215985402107,0.2146185171890475
39,1.0,1.9272727272727272,890.0000000000001,spn,0.06107762381279679,0.06781434220847217,-,-,-,-,-,-,-,-,4741.007519534823,47.18651217866856,,4.041098373851139e-5,0.41346875785725734,-1185.7220890102603,7.199966113926925,3.9100386345085956,-,-,149.1282771607316,72.48242942847375,0.0,0.5593882802032293,0.0,2.433349354757554,68.58167730111988,0.0,0.0,14.82111681608379,13.604468247835541,0.0,0.0,0.0,0.879592997311264,0.0,1.512335282095726,75.99297523330203,0.0,0.0,18.258183168317643,3.356913318973345,0.0,0.0,0.20322453373285115
40,1.0,1.872727272727273,880.0000000000001,system,100.0,100.0,-13.414305368664158,-0.47644314039376273,0.6497759893864125,0.782252883583938,0.39954344210553694,0.03918018367455209,0.012873614016812071,0.17499562010606456,2309.5416408125607,25.29484413739123,[1444.2085097214383],0.0002318813521627455,0.14784172906129175,-767.0858729022535,2.6069464675019027,0.5131082290990684,30.476114169637626,16.53568664890043,14.885295679859327,0.6080562496848376,64.09561610112313,7.392865673792139,2.6716943388685457,0.9673355731610538,4.587991649742969,0.856909755876036,5.681107068921363,0.2163800831998975,0.15902869992667723,0.0,13.371071055388189,66.20421936327057,12.95895735353874,2.575859636323864,0.670208024969678,5.667307922619972,1.387756942562963,6.053575520710888,0.29715480570738967,0.043744444893831544,0.0,4.141215985402108,
40,1.0,1.872727272727273,880.0000000000001,liq,96.25517728217109,95.8622688630957,-,-,-,-,-,-,-,-,2275.6441895766807,64.05431347097976,,0.0002395731591879871,0.3733054249272114,-1928.857321539992,2.449885062299303,2.40543041457546e-9,-,-,13.658272647174126,1.3167094557952106e-17,64.37570929523261,7.348822799845654,2.4443633176159607,0.8418310072128881,4.169493344029925,0.8874608153491604,5.6856460452153454,0.213427490205527,0.14229054716360068,0.0,13.890955338129334,66.76345496606176,12.934047578189498,2.3662499321914243,0.5856212350119933,5.171266376666442,1.443068481208986,6.083005979722418,0.2942898376717123,0.03929912528060875,0.0,4.31969648799516,0.21244136592567542
40,1.0,1.872727272727273,880.0000000000001,spn,0.047357549227893814,0.05311808549867912,-,-,-,-,-,-,-,-,4735.614376084231,47.23861974330311,,3.995077873624804e-5,0.4119161869020946,-1195.358293236841,7.20365834573376,3.901246586926265,-,-,149.64412139549668,72.07474818804494,0.0,0.5014338909706779,0.0,2.3797176723741833,68.4547970395755,0.0,0.0,15.659073370259943,13.004978026819709,0.0,0.0,0.0,0.7836114507108767,0.0,1.4698998479667005,75.38551788089391,0.0,0.0,19.17173327316246,3.189237547266051,0.0,0.0,0.20306969575287084
40,1.0,1.872727272727273,880.0000000000001,fsp,1.989834202076996,2.278486815506097,-,-,-,-,-,-,-,-,2586.270647605722,103.01612071073365,,3.0361765969821234e-5,0.5879595465438338,-3743.505097007214,5.978869598351793,3.2767744042107223,-,-,55.425196425109085,27.769435794028926,68.616253832607,15.691873083696493,6.383746167392987,0.0,0.0,0.10438017979034805,9.203746736513157,0.0,0.0,0.0,0.0,61.89246168877061,24.020688013202776,5.374826428204959,0.0,0.0,0.14762155380354078,8.564402316018114,0.0,0.0,0.0,0.0,0.32647423226567523
40,1.0,1.872727272727273,880.0000000000001,ol,0.5806020353015479,0.6419653944339616,-,-,-,-,-,-,-,-,4091.1827514760457,47.16230055010317,,3.701041074338795e-5,0.3632465329693767,-1451.5867578421187,6.414574137204829,3.365231414294825,-,-,106.56324741185013,46.331754712669465,33.33333333333333,0.0,0.18579198956431753,11.34972137266327,55.131153304439074,0.0,0.0,0.0,0.0,0.0,0.0,31.137666493518417,0.0,0.16199901869891756,7.111605213476755,61.58872927430592,0.0,0.0,0.0,0.0,0.0,0.0,0.19045185497943026
40,1.0,1.872727272727273,880.0000000000001,cpx,1.127028931222483,1.16416084146556,-,-,-,-,-,-,-,-,3466.033824213374,68.3270239611676,,3.920319543108113e-5,0.46484082241915664,-2662.6870634462493,6.8107155343064605,3.6844896063776016,-,-,98.03755654577661,47.05301622322232,50.73575498248951,0.5944989493642704,16.97865241206702,7.360882540128428,20.32018166565708,0.05213415777948218,2.2467400901698755,0.30285177752823794,1.4083034248161037,0.0,0.0,50.73136950742791,1.0088194649549005,15.846879571130582,4.9370493545266685,24.29891566906583,0.0817345733138414,2.3175917793425684,0.40262498183586976,0.3750150984018317,0.0,0.0,0.25862939494862985
41,1.0,1.8181818181818183,870.0000000000001,system,100.0,100.0,-13.639903704137598,-0.5108703454221613,0.6872657018483913,0.7901890386220416,0.41614583405414224,0.03609795002691725,0.011803074504627295,0.17273413668928014,2292.7959863676715,25.372438479843918,[1448.94540741382],0.00023738474040483747,0.14730881346581456,-767.8527912517421,2.5846355844910716,0.4996649778997847,30.895236950329895,16.769198374933076,14.553417783423082,0.5724311166081802,64.3757092952326,7.348822799845653,2.44436331761596,0.841831007212888,4.169493344029924,0.8874608153491602,5.685646045215344,0.21342749020552698,0.14229054716360065,0.0,13.890955338129332,66.76345496606176,12.934047578189494,2.3662499321914243,0.5856212350119933,5.171266376666442,1.443068481208986,6.083005979722416,0.2942898376717123,0.03929912528060875,0.0,4.319696487995159,
41,1.0,1.8181818181818183,870.0000000000001,cpx,1.0395850001648614,1.0802321318774852,-,-,-,-,-,-,-,-,3471.8687232615575,68.31688385500411,,3.91119206347949e-5,0.4630707552232053,-2659.9993073066835,6.808027082326191,3.676011099203995,-,-,98.3643688217904,46.91556204217888,50.75582388836904,0.5950088666508525,16.927722803520123,6.901011154853453,20.629198270472855,0.05430561418266828,2.3365798558268382,0.33504887173287384,1.4653006743912793,0.0,0.0,50.655931316428415,1.0077847049680848,15.769613243370886,4.619896797319259,24.622016667000093,0.0849787094217328,2.4057289734089395,0.4445910487683156,0.38945853931428354,0.0,0.0,0.2587105401446457
41,1.0,1.8181818181818183,870.0000000000001,liq,96.41834726096543,96.01834477846104,-,-,-,-,-,-,-,-,2260.5223584239943,63.71223388711307,,0.00024493184367570026,0.3689232220032366,-1915.0409022956323,2.434589200374045,2.4188875056786157e-9,-,-,13.398623674233562,1.3226354217085736e-17,64.61847100967984,7.298684169528219,2.232120902855538,0.733036776882742,3.7781461122719144,0.9174086030082709,5.677717960195413,0.209807162813458,0.12785438626782933,0.0,14.406752916496798,67.29203384438227,12.898863621793152,2.169715405065979,0.5120446857922955,4.705248608463808,1.4979273977590395,6.099615230844696,0.29049283178999596,0.03545787197281799,0.0,4.498600502135944,0.21051417430804478
41,1.0,1.8181818181818183,870.0000000000001,ol,0.528614869686784,0.5889699817326376,-,-,-,-,-,-,-,-,4104.866070400469,47.174191149897986,,3.6893238522125764e-5,0.36240874978261417,-1445.5600495321107,6.402667722461965,3.352985118844342,-,-,106.74351890496095,46.148994590765696,33.33333333333333,0.0,0.17901129120690612,10.619728587773592,55.86792678768617,0.0,0.0,0.0,0.0,0.0,0.0,31.026048680651368,0.0,0.1555271559705292,6.630347092422408,62.18807707095569,0.0,0.0,0.0,0.0,0.0,0.0,0.19024335188908817
41,1.0,1.8181818181818183,870.0000000000001,fsp,1.978295428837522,2.2717254255387918,-,-,-,-,-,-,-,-,2582.854930967018,103.02748135935545,,3.085102606455298e-5,0.5854243162890042,-3740.633621743597,5.950602756123568,3.2647151631768865,-,-,54.75270113363267,27.529010845999164,69.14755547182642,15.426222264086789,5.852444528173579,0.0,0.0,0.11779541736806305,9.455982318545148,0.0,0.0,0.0,0.0,62.447297653643005,23.642658288104244,4.933466743708122,0.0,0.0,0.16679621534222616,8.809781099202405,0.0,0.0,0.0,0.0,0.3267306365182085
41,1.0,1.8181818181818183,870.0000000000001,spn,0.02959083782452214,0.033502115475918796,-,-,-,-,-,-,-,-,4731.770656048518,47.28089197848577,,3.9559667657004056e-5,0.4103491385778585,-1203.4868691383203,7.205578682379325,3.893629389016304,-,-,150.02819098129572,71.73529840902896,0.0,0.4504877726201574,0.0,2.313904322684365,68.36811621319332,0.0,0.0,16.370942311248886,12.496549380253255,0.0,0.0,0.0,0.7002763352793078,0.0,1.4216970407259717,74.89227132991067,0.0,0.0,19.93739210789936,3.0483631861846847,0.0,0.0,0.2025415741656902
41,1.0,1.8181818181818183,870.0000000000001,ilm,0.005566602520877262,0.007225566914126385,-,-,-,-,-,-,-,-,4685.425446577842,32.41711785068381,,3.322558942157909e-5,0.2706749130451764,-1113.4657620601527,7.115105906174648,4.046297055043596,-,-,134.9154462475415,76.71222116565531,0.0,0.0,0.0,0.0,50.490709999434735,0.0,0.0,48.5278700016958,0.9814199988694632,0.0,0.0,0.0,0.0,0.0,0.0,48.24231279479187,0.0,0.0,51.548870732142916,0.2088164730652083,0.0,0.0,0.13421991787036539
42,1.0,1.7636363636363637,860.0000000000001,system,100.0,100.0,-13.84253597641991,-0.5189338083343257,0.7267819245951239,0.797947935470367,0.41273823999530446,0.033250117346706964,0.01084776627962407,0.1702371837272419,2277.07355234909,25.440098031403565,[1453.0974355018425],0.00024275549601521983,0.14673530286113556,-768.3827297716425,2.5641664208418127,0.4891000877635249,31.18895902049216,16.94884767035667,14.24535143572601,0.5447190209628417,64.61847100967982,7.298684169528218,2.2321209028555375,0.7330367768827418,3.7781461122719135,0.9174086030082707,5.677717960195411,0.20980716281345796,0.1278543862678293,0.0,14.406752916496796,67.29203384438227,12.898863621793152,2.169715405065979,0.5120446857922953,4.705248608463808,1.4979273977590393,6.0996152308446945,0.2904928317899959,0.03545787197281799,0.0,4.498600502135943,
42,1.0,1.7636363636363637,860.0000000000001,cpx,0.9651068016654665,1.0085134239428262,-,-,-,-,-,-,-,-,3477.16243826,68.3057446137329,,3.8952390991990475e-5,0.46125310528764607,-2657.5040960988513,6.807961072987248,3.6708307262947173,-,-,98.6876757342187,46.85475767006192,50.76541452353762,0.5944026540531513,16.878358897205008,6.460980578685745,20.912387618937608,0.05657183219491247,2.4333908442430388,0.3508228252433172,1.5476702258996098,0.0,0.0,50.588595124665844,1.005229730948503,15.69975881006441,4.318751742365304,24.92212963995334,0.08839056409117588,2.501601909740207,0.4648155580603818,0.41072692011083106,0.0,0.0,0.25869457521915296
42,1.0,1.7636363636363637,860.0000000000001,ol,0.47322428572406083,0.5311314569987035,-,-,-,-,-,-,-,-,4117.270466667482,47.18302619679975,,3.6795259443102916e-5,0.3614715822967511,-1440.3630699718988,6.3926164580730465,3.3424253651660187,-,-,106.92469914737985,45.99735234495633,33.33333333333333,0.0,0.17163148915026813,9.966741526044666,56.52829365147174,0.0,0.0,0.0,0.0,0.0,0.0,30.926782135698964,0.0,0.14863840667679318,6.202750428238648,62.72182902938558,0.0,0.0,0.0,0.0,0.0,0.0,0.19045839377021365
42,1.0,1.7636363636363637,860.0000000000001,liq,96.54835500102999,96.13629789247915,-,-,-,-,-,-,-,-,2246.016333246134,63.36313078852407,,0.0002502079990737792,0.36457261416537295,-1901.0418923601171,2.4197646036968186,2.4324746765413475e-9,-,-,13.151011251399632,1.3289528277549438e-17,64.83038297766949,7.24264247772344,2.0332575904804973,0.638532273943493,3.4158735156469513,0.9469098481685256,5.657726886104532,0.1963356540994724,0.11662874460628525,0.0,14.921710031557303,67.79958898005184,12.854210988887841,1.9848100812457068,0.44792618279864443,4.272156006547129,1.552666154007513,6.103965929666127,0.2729956832118252,0.032482102574391276,0.0,4.679197891008977,0.2085529963578643
42,1.0,1.7636363636363637,860.0000000000001,fsp,1.9787699876868317,2.279028596257075,-,-,-,-,-,-,-,-,2579.628765776202,103.03770450258548,,3.14485185941986e-5,0.5828473702230214,-3738.0546875296163,5.923149342038546,3.253333053204249,-,-,54.09859056004905,27.30324475573868,69.655160106893,15.172419946553491,5.344839893106985,0.0,0.0,0.13226792270820323,9.695312130738303,0.0,0.0,0.0,0.0,62.97813915146187,23.280445502806753,4.510755741413296,0.0,0.0,0.18750464941036085,9.04315495490772,0.0,0.0,0.0,0.0,0.3269829854791576
42,1.0,1.7636363636363637,860.0000000000001,ilm,0.034543923893652934,0.045028630322250934,-,-,-,-,-,-,-,-,4686.693024183659,32.407944418127286,,3.311350053868298e-5,0.26947150342234133,-1115.0851010768476,7.12302515271801,4.0501849269590835,-,-,135.28369094835907,76.88050272614976,0.0,0.0,0.0,0.0,50.484860178293914,0.0,0.0,48.545419465118265,0.9697203565878251,0.0,0.0,0.0,0.0,0.0,0.0,48.23162861246426,0.0,0.0,51.56206603694299,0.20630535059275346,0.0,0.0,0.13356527587942973
43,1.0,1.709090909090909,850.0000000000001,system,100.0,100.0,-14.061311121096322,-0.5396500290726841,0.7680400910541219,0.8054904966073735,0.4098334955160936,0.03052667244484706,0.009989982574886135,0.1675573504331009,2261.8018531262974,25.49909600218765,[1456.8786130443248],0.0002480954201178763,0.14613056816771264,-768.6340255046221,2.543665450312981,0.47713244325382387,31.572378573345933,17.172110778636586,13.947838631953069,0.514911334133401,64.83038297766949,7.24264247772344,2.0332575904804973,0.6385322739434931,3.415873515646952,0.9469098481685259,5.657726886104531,0.1963356540994724,0.11662874460628525,0.0,14.921710031557303,67.79958898005184,12.854210988887841,1.9848100812457068,0.44792618279864443,4.27215600654713,1.5526661540075135,6.103965929666126,0.2729956832118252,0.032482102574391276,0.0,4.679197891008977,
43,1.0,1.709090909090909,850.0000000000001,liq,96.68835401336213,96.27120144719909,-,-,-,-,-,-,-,-,2232.2955232715944,63.0014356371191,,0.0002554101755302511,0.3602349436037295,-1886.838167973394,2.4053783565766977,2.4460700614923098e-9,-,-,12.915715977312612,1.3356401712666444e-17,65.00908741761195,7.1797218283173345,1.8506712170291513,0.5570347763130122,3.079575925552735,0.9757676376603176,5.625671520991194,0.18401340945117148,0.10567186830169649,0.0,15.432784398771432,68.27869276905352,12.797308787337522,1.8143391824490498,0.39243574646604773,3.8681106825395273,1.6068617659124207,6.09546927508973,0.25696189862841645,0.029557015051098957,0.0,4.860262877472672,0.2065395681412118
43,1.0,1.709090909090909,850.0000000000001,ol,0.4264175850793656,0.48200624514562723,-,-,-,-,-,-,-,-,4128.5042356876265,47.1892038511742,,3.672293508732935e-5,0.3604429569748947,-1435.9262837105455,6.384046273302252,3.333385649161742,-,-,107.0965663192959,45.87370920417875,33.33333333333333,0.0,0.16424702393310264,9.383483100557493,57.118936542176066,0.0,0.0,0.0,0.0,0.0,0.0,30.838591860769682,0.0,0.14183760326479636,5.823109975611874,63.19646056035365,0.0,0.0,0.0,0.0,0.0,0.0,0.190192570228334
43,1.0,1.709090909090909,850.0000000000001,cpx,0.875503061064275,0.9200181030153122,-,-,-,-,-,-,-,-,3481.9329817214348,68.292441348215,,3.8860495383670083e-5,0.45936138502330887,-2655.6503097207487,6.80798193778875,3.6662620814682403,-,-,98.97968276176762,46.80232435264773,50.77571469932616,0.5936759756671197,16.831711833541608,6.069838514308619,21.157285300306803,0.05877237607630782,2.52300661002471,0.3697524882624331,1.6202422024862562,0.0,0.0,50.53016238520814,1.0026376904455987,15.635112734592099,4.0517898107242,25.17975150070604,0.091704126090247,2.5902082664241193,0.48923090774542083,0.42940257806413207,0.0,0.0,0.258045271065237
43,1.0,1.709090909090909,850.0000000000001,fsp,1.978671274661809,2.2861119950473916,-,-,-,-,-,-,-,-,2576.5975755959453,103.04663680446782,,3.216562152165184e-5,0.5802237452108372,-3735.7794239650766,5.8966207789871214,3.242645892354807,-,-,53.46560236410115,27.092285498558983,70.13867282721374,14.930663586393134,4.861327172786259,0.0,0.0,0.14774185598511055,9.921594557621761,0.0,0.0,0.0,0.0,63.48440350491039,22.93445965651653,4.107167653700879,0.0,0.0,0.20966890581260492,9.26430027905958,0.0,0.0,0.0,0.0,0.3288435844992279
43,1.0,1.709090909090909,850.0000000000001,ilm,0.031054065832403884,0.04066220959259322,-,-,-,-,-,-,-,-,4687.804195047709,32.399262838825685,,3.302505420374926e-5,0.2682582597977161,-1116.8422821246363,7.130955547489354,4.054100170889927,-,-,135.64734644061383,77.04747558404324,0.0,0.0,0.0,0.0,50.470438401651194,0.0,0.0,48.588684795046426,0.940876803302383,0.0,0.0,0.0,0.0,0.0,0.0,48.205298147888186,0.0,0.0,51.59458499767907,0.20011685443275226,0.0,0.0,0.1335479231911598
44,1.0,1.6545454545454548,840.0000000000001,system,100.0,100.0,-14.296273668840334,-0.5729677691481255,0.8111954787815422,0.8128127477055163,0.4073449836017166,0.02793538267143257,0.00921761804008421,0.16472742595888729,2247.3327260425212,25.54884783073865,[1462.1420576985356],0.0002533734332226744,0.1454925619557964,-768.6634446508342,2.5240228076176536,0.4657789750310507,31.934538058451317,17.387709083924015,13.666984064434931,0.48755895532920623,65.00908741761197,7.179721828317335,1.8506712170291515,0.5570347763130123,3.0795759255527355,0.9757676376603177,5.625671520991195,0.1840134094511715,0.10567186830169652,0.0,15.432784398771435,68.27869276905352,12.797308787337522,1.8143391824490498,0.39243574646604773,3.868110682539528,1.6068617659124211,6.095469275089731,0.2569618986284164,0.029557015051098957,0.0,4.860262877472672,
